transaction_id,transaction_timestamp,product_id,store_id,quantity,unit_price,discount_amount,campaign_id,last_modified_timestamp
TXN00102950,2025-04-05 18:36:51,P0069,S006,4,10.39,0.0,,2025-04-05 18:36:51
TXN00059147,2025-02-26 17:58:22,P0207,S008,1,13.34,0.0,,2025-02-26 17:58:22
TXN00024033,2025-01-24 11:51:59,P0106,S018,2,4.73,0.0,,2025-01-24 11:51:59
TXN00027996,2025-01-28 19:26:32,P0150,S011,2,15.08,0.0,,2025-01-28 19:26:32
TXN00078067,2025-03-15 18:30:12,P0082,S014,1,13.12,0.0,,2025-03-15 18:30:12
TXN00045809,2025-02-14 17:26:09,P0038,S023,1,14.13,0.0,,2025-02-14 17:26:09
TXN00121451,2025-04-21 18:46:34,P0095,S022,2,3.03,0.0,,2025-04-21 18:46:34
TXN00110349,2025-04-12 20:42:53,P0189,S935,2,4.63,0.0,,2025-04-12 20:42:53
TXN00050659,2025-02-18 17:45:46,P0008,S011,5,4.49,4.49,C030,2025-02-18 17:45:46
TXN00066860,2025-03-04 19:29:30,P0071,S027,3,26.17,0.0,,2025-03-04 19:29:30
TXN00097112,2025-03-31 15:46:02,P0038,S001,2,13.49,0.0,,2025-03-31 15:46:02
TXN00082395,2025-03-19 16:16:40,P0059,S024,1,18.82,1.61,,2025-03-19 16:16:40
TXN00101001,2025-04-04 13:54:49,P0032,S007,5,8.33,0.0,,2025-04-04 13:54:49
TXN00017919,2025-01-18 19:01:10,P0053,S012,2,7.27,0.0,,2025-01-18 19:01:10
TXN00131913,2025-04-30 12:06:09,P0146,S028,1,1.83,0.0,,2025-04-30 12:06:09
TXN00037648,2025-02-06 10:22:06,P0068,S014,3,2.49,0.0,,2025-02-06 10:22:06
TXN00106125,2025-04-08 16:27:42,P0033,S007,1,3.59,0.0,,2025-04-08 16:27:42
TXN00046386,2025-02-14 18:18:23,P0172,S025,1,3.67,0.0,,2025-02-14 18:18:23
TXN00002104,2025-01-03 21:47:11,P0179,S018,1,15.16,0.0,,2025-01-03 21:47:11
TXN00095997,2025-03-30 14:58:00,P0099,S014,1,6.62,0.0,,2025-03-30 14:58:00
TXN00120085,2025-04-20 11:42:48,P0186,S004,3,2.76,0.0,,2025-04-20 11:42:48
TXN00064167,2025-03-02 19:46:10,P0068,S022,6,2.61,6.26,C036,2025-03-02 19:46:10
TXN00107699,2025-04-10 16:57:22,P0167,S001,2,1.87,0.0,,2025-04-10 16:57:22
TXN00045356,2025-02-13 11:20:12,P0003,S018,1,11.47,0.0,,2025-02-13 11:20:12
TXN00002500,2025-01-03 17:55:48,P0202,S001,4,7.6,0.0,,2025-01-03 17:55:48
TXN00045221,2025-02-13 13:30:30,P0203,S008,2,7.2,0.0,,2025-02-13 13:30:30
TXN00088393,2025-03-24 12:25:29,P0146,S014,1,1.85,0.0,,2025-03-24 12:25:29
TXN00049442,2025-02-16 16:18:23,P0025,S027,3,1.44,0.28,,2025-02-16 16:18:23
TXN00100718,2025-04-04 20:34:03,P0092,S001,2,4.53,0.0,,2025-04-04 20:34:03
TXN00084966,2025-03-21 17:32:05,P0161,S001,3,2.89,0.22,,2025-03-21 17:32:05
TXN00018157,2025-01-18 20:44:20,P0130,S015,1,12.72,0.0,,2025-01-18 20:44:20
TXN00040401,2025-02-08 18:49:22,P0145,S007,2,8.24,0.0,,2025-02-08 18:49:22
TXN00088759,2025-03-24 21:59:24,P0080,S003,2,7.87,0.0,,2025-03-24 21:59:24
TXN00003120,2025-01-04 11:29:31,P0068,S021,2,2.62,0.0,,2025-01-04 11:29:31
TXN00116355,2025-04-17 12:10:10,P0150,S014,1,15.31,0.0,,2025-04-17 12:10:10
TXN00111852,,P0118,S026,3,10.04,0.0,,2025-04-13 20:23:20
TXN00068017,2025-03-06 14:17:21,P0172,S024,1,3.69,0.0,,2025-03-06 14:17:21
TXN00093347,2025-03-29 18:15:25,P0197,S003,4,26.16,0.0,,2025-03-29 18:15:25
TXN00050205,2025-02-17 19:14:36,P0099,S014,1,6.84,0.0,,2025-02-17 19:14:36
TXN00039243,2025-02-07 17:01:11,P0053,S022,1,7.25,0.0,,2025-02-07 17:01:11
TXN00064162,2025-03-02 19:30:33,P0150,S018,1,14.53,0.0,,2025-03-02 19:30:33
TXN00046798,2025-02-14 14:14:49,P0008,S014,3,4.44,2.66,C030,2025-02-14 14:14:49
TXN00086328,2025-03-22 13:42:36,P0165,S018,4,5.28,2.11,C003,2025-03-22 13:42:36
TXN00031814,2025-02-01 20:24:08,P0149,S018,2,3.48,0.0,,2025-02-01 20:24:08
TXN00010966,2025-01-11 10:40:31,P0068,S024,1,2.57,0.0,,2025-01-11 10:40:31
TXN00073433,2025-03-10 14:24:04,P0047,S015,2,12.12,0.0,,2025-03-10 14:24:04
TXN00065283,2025-03-03 19:14:48,P0149,S014,2,3.53,0.0,,2025-03-03 19:14:48
TXN00067845,2025-03-06 18:39:19,P0150,S010,3,14.95,2.04,,2025-03-06 18:39:19
TXN00089671,2025-03-25 19:55:52,P0182,S008,3,16.02,0.0,,2025-03-25 19:55:52
TXN00097118,2025-03-31 13:30:03,P0202,S027,1,7.42,0.0,,2025-03-31 13:30:03
TXN00018167,2025-01-18 13:09:46,P0150,S004,1,15.3,0.0,,2025-01-18 13:09:46
TXN00018619,2025-01-19 10:45:09,P0119,S014,3,4.51,0.0,,2025-01-19 10:45:09
TXN00035158,2025-02-03 18:45:59,P0051,S024,4,14.89,23.82,C026,2025-02-03 18:45:59
TXN00086248,2025-03-22 18:00:15,P0199,S021,2,2.6,0.0,,2025-03-22 18:00:15
TXN00097531,2025-04-01 15:14:33,P0123,S021,1,11.75,0.0,,2025-04-01 15:14:33
TXN00106977,2025-04-09 18:53:29,P0197,S016,2,27.41,0.0,,2025-04-09 18:53:29
TXN00097966,2025-04-01 11:26:11,P0059,S008,1,18.45,0.0,,2025-04-01 11:26:11
TXN00094657,2025-03-29 13:33:18,P0007,S007,2,9.39,0.0,,2025-03-29 13:33:18
TXN00000680,2025-01-01 21:59:24,P0013,S019,2,5.24,0.0,,2025-01-01 21:59:24
TXN00092658,2025-03-28 15:30:50,P0068,S028,2,2.51,0.0,,2025-03-28 15:30:50
TXN00126907,2025-04-26 15:43:20,P0131,S016,2,2.09,0.0,,2025-04-26 15:43:20
TXN00057039,2025-02-23 18:06:47,P0008,S026,2,4.42,0.0,,2025-02-23 18:06:47
TXN00091949,2025-03-28 17:54:48,P0059,S024,2,18.92,0.0,,2025-03-28 17:54:48
TXN00089994,2025-03-26 14:46:06,P0207,S006,2,13.42,0.86,,2025-03-26 14:46:06
TXN00002207,2025-01-03 12:39:18,P0149,S015,3,3.56,0.0,,2025-01-03 12:39:18
TXN00068146,2025-03-06 13:07:29,P0168,S014,4,8.63,0.0,,2025-03-06 13:07:29
TXN00039976,2025-02-08 19:00:27,P0068,S001,2,2.56,0.0,,2025-02-08 19:00:27
TXN00022609,2025-01-23 14:32:10,P0006,S027,2,4.23,0.0,,2025-01-23 14:32:10
TXN00099340,2025-04-02 20:36:44,P0048,S001,2,3.34,0.67,C002,2025-04-02 20:36:44
TXN00032666,2025-02-01 09:51:26,P0131,S002,2,2.13,0.0,,2025-02-01 09:51:26
TXN00038818,2025-02-07 13:22:02,P0068,S022,1,2.62,0.0,,2025-02-07 13:22:02
TXN00095777,2025-03-30 11:47:52,P0071,S016,2,26.61,10.64,C013,2025-03-30 11:47:52
TXN00071887,2025-03-09 12:57:46,P0161,S015,3,2.97,1.34,C011,2025-03-09 12:57:46
TXN00102902,2025-04-05 17:23:22,P0001,S027,1,11.94,0.0,,2025-04-05 17:23:22
TXN00054043,2025-02-21 21:09:49,P0132,S014,2,13.05,0.0,,2025-02-21 21:09:49
TXN00084310,2025-03-21 19:35:12,P0150,S021,2,15.23,0.0,,2025-03-21 19:35:12
TXN00007826,2025-01-08 18:15:37,P0198,S017,1,11.81,0.0,,2025-01-08 18:15:37
TXN00096422,2025-03-30 14:11:26,P0126,S020,2,14.5,0.0,,2025-03-30 14:11:26
TXN00047117,2025-02-15 11:25:52,P0008,S015,2,4.33,1.73,C030,2025-02-15 11:25:52
TXN00018729,2025-01-19 18:03:48,P0163,S005,2,5.82,0.23,,2025-02-02 18:03:48
TXN00053317,2025-02-21 11:15:21,P0124,S024,1,9.79,0.0,,2025-02-21 11:15:21
TXN00002048,2025-01-03 18:30:34,P0193,S014,3,9.6,0.0,,2025-01-03 18:30:34
TXN00021713,2025-01-22 11:27:34,P0072,S004,1,12.37,0.0,,2025-01-22 11:27:34
TXN00037371,2025-02-05 13:10:05,P0025,S007,1,1.46,0.0,,2025-02-05 13:10:05
TXN00104240,2025-04-06 16:26:30,P0130,S001,2,12.8,10.24,C032,2025-04-06 16:26:30
TXN00047715,2025-02-15 12:45:44,P0053,,2,7.39,0.0,,2025-02-15 12:45:44
TXN00008373,2025-01-09 11:56:53,P0108,S023,2,20.25,0.0,,2025-01-09 11:56:53
TXN00104839,2025-04-07 18:53:07,P0121,S019,2,4.2,3.36,C023,2025-04-07 18:53:07
TXN00066757,2025-03-04 16:08:31,P0050,S018,1,1.25,0.0,,2025-03-04 16:08:31
TXN00116036,2025-04-17 18:34:33,P0068,S027,2,2.63,0.0,,2025-04-17 18:34:33
TXN00060620,2025-02-28 13:58:17,P0045,S027,1,3.38,0.0,,2025-02-28 13:58:17
TXN00065921,2025-03-03 13:05:18,P0189,S018,5,4.85,4.85,C022,2025-03-03 13:05:18
TXN00014313,2025-01-15 20:34:24,P0087,S022,2,12.49,0.0,,2025-01-15 20:34:24
TXN00002543,2025-01-03 13:33:38,P0119,S021,1,4.49,0.0,,2025-01-03 13:33:38
TXN00042619,2025-02-10 12:15:33,P0059,S006,2,18.25,5.48,C008,2025-02-10 12:15:33
TXN00084992,2025-03-21 13:56:55,P0065,S004,1,1.23,0.0,,2025-03-21 13:56:55
TXN00046511,2025-02-14 12:53:03,P0190,S020,5,11.52,0.0,,2025-02-14 12:53:03
TXN00111606,2025-04-13 17:15:25,P0154,S027,2,4.84,0.0,,2025-04-13 17:15:25
TXN00026274,2025-01-26 18:21:49,P0198,S015,2,11.91,0.0,,2025-01-26 18:21:49
TXN00022457,2025-01-23 18:55:16,P0142,S012,1,3.69,0.0,,2025-01-23 18:55:16
TXN00029627,2025-01-30 14:49:11,P0092,S013,2,4.65,0.0,,2025-01-30 14:49:11
TXN00056411,2025-02-23 16:21:44,P0211,S011,1,13.11,0.0,,2025-02-23 16:21:44
TXN00026511,2025-01-26 15:54:11,P0210,S004,1,11.72,0.0,,2025-01-26 15:54:11
TXN00083998,2025-03-20 12:17:25,P0184,S001,2,18.98,0.0,,2025-03-20 12:17:25
TXN00052327,2025-02-20 11:27:45,P0049,S002,3,10.77,4.85,C001,2025-02-20 11:27:45
TXN00122918,2025-04-23 18:51:25,P0135,S015,1,1.31,0.09,,2025-04-23 18:51:25
TXN00004587,2025-01-05 17:54:43,P0172,S011,1,3.6,0.0,,2025-01-05 17:54:43
TXN00004112,2025-01-04 13:11:27,P0112,S003,2,10.8,0.0,,2025-01-04 13:11:27
TXN00042111,2025-02-09 12:38:24,P0079,S022,2,5.33,0.0,,2025-02-09 12:38:24
TXN00121530,2025-04-21 17:21:06,P0116,S004,4,12.41,0.0,,2025-04-21 17:21:06
TXN00000912,2025-01-02 12:18:01,P0189,S008,2,4.84,0.0,,2025-01-02 12:18:01
TXN00014545,2025-01-15 11:19:34,P0123,S008,2,11.28,0.0,,2025-01-15 11:19:34
TXN00126127,2025-04-26 18:57:24,P0139,S022,3,2.46,0.0,,2025-04-26 18:57:24
TXN00054321,2025-02-22 21:21:09,P0079,S024,1,5.34,0.0,,2025-02-22 21:21:09
TXN00080747,2025-03-17 19:25:44,P0025,S024,1,1.42,0.0,,2025-03-17 19:25:44
TXN00012856,2025-01-13 18:20:17,P0176,S024,2,2.75,0.0,,2025-01-13 18:20:17
TXN00060678,2025-02-28 19:51:54,P0130,S012,3,12.82,0.0,,2025-02-28 19:51:54
TXN00028489,2025-01-28 12:46:46,P0147,S015,2,12.43,0.0,,2025-01-28 12:46:46
TXN00116830,2025-04-18 12:13:41,P0161,S025,1,2.88,0.1,,2025-04-18 12:13:41
TXN00088645,2025-03-24 21:06:35,P0078,S020,4,9.43,0.0,,2025-03-24 21:06:35
TXN00045120,2025-02-13 13:28:08,P0043,S011,2,10.99,0.0,,2025-02-13 13:28:08
TXN00127644,2025-04-27 13:33:33,P0189,S007,2,4.62,0.0,,2025-04-27 13:33:33
TXN00076504,2025-03-14 18:34:36,P0025,S006,3,1.43,0.0,,2025-03-14 18:34:36
TXN00071315,2025-03-08 19:10:52,P0010,S015,1,8.96,0.0,,2025-03-08 19:10:52
TXN00118901,2025-04-19 11:52:41,P0093,S028,1,4.64,0.0,,2025-04-19 11:52:41
TXN00020870,2025-01-21 10:13:55,P0068,S011,2,2.5,0.0,,2025-01-21 10:13:55
TXN00101279,2025-04-04 16:15:42,P0054,S008,3,6.9,2.07,C016,2025-04-04 16:15:42
TXN00064518,2025-03-02 17:37:21,P0171,S006,3,9.42,0.0,,2025-03-02 17:37:21
TXN00129870,2025-04-28 12:48:15,P0050,S009,3,1.24,0.0,,2025-04-28 12:48:15
TXN00045602,2025-02-13 18:34:35,P0177,S026,2,6.19,0.0,,2025-02-13 18:34:35
TXN00074820,2025-03-12 19:27:46,P0188,S018,2,9.26,0.0,,2025-03-12 19:27:46
TXN00036106,2025-02-04 20:10:29,P0046,S004,2,9.32,0.0,,2025-02-04 20:10:29
TXN00131304,2025-04-30 11:18:17,P0102,S001,2,8.1,0.0,,2025-04-30 11:18:17
TXN00017756,2025-01-18 08:00:00,P0113,S018,3,14.47,0.0,,2025-01-18 08:00:00
TXN00004551,2025-01-05 18:46:05,P0068,S022,2,2.53,0.0,,2025-01-05 18:46:05
TXN00035016,2025-02-03 15:09:55,P0146,S028,1,1.81,0.0,,2025-02-03 15:09:55
TXN00099648,2025-04-03 16:48:39,P0207,S015,1,13.77,0.0,,2025-04-03 16:48:39
TXN00108821,2025-04-11 19:21:58,P0193,S026,1,9.11,0.0,,2025-04-11 19:21:58
TXN00111315,2025-04-13 12:20:18,P0176,S004,5,2.79,0.0,,2025-04-13 12:20:18
TXN00009683,2025-01-10 11:32:48,P0079,S009,1,5.24,0.0,,2025-01-10 11:32:48
TXN00118028,2025-04-19 19:21:23,P0050,S003,2,1.26,0.38,C033,2025-04-19 19:21:23
TXN00014650,2025-01-15 15:03:46,P0207,S028,1,13.3,0.0,,2025-01-15 15:03:46
TXN00024417,2025-01-25 17:43:36,P0163,S011,2,5.81,0.0,,2025-01-25 17:43:36
TXN00115455,2025-04-17 18:30:16,P0083,S018,2,7.94,1.17,,2025-04-17 18:30:16
TXN00005488,2025-01-05 19:37:25,P0068,S012,2,2.57,0.0,,2025-01-05 19:37:25
TXN00012270,2025-01-12 18:53:57,P0150,S001,2,14.74,0.0,,2025-01-12 18:53:57
TXN00116678,2025-04-18 19:34:20,P0068,S027,1,2.61,0.0,,2025-04-18 19:34:20
TXN00121239,2025-04-21 11:29:29,P0140,S027,2,13.25,0.0,,2025-04-21 11:29:29
TXN00119662,2025-04-20 21:32:26,P0150,S013,2,15.3,0.0,,2025-04-20 21:32:26
TXN00056339,2025-02-23 20:25:34,P0068,S013,3,2.64,0.0,,2025-02-23 20:25:34
TXN00080681,2025-03-17 11:42:04,P0046,S013,2,9.57,0.0,,2025-03-17 11:42:04
TXN00106205,2025-04-08 16:35:30,P0164,S028,2,7.68,0.0,,2025-04-08 16:35:30
TXN00016238,2025-01-17 17:55:53,P0150,S016,1,14.99,0.0,,2025-01-17 17:55:53
TXN00022690,2025-01-23 19:46:21,P0087,S009,3,12.74,0.0,,2025-01-23 19:46:21
TXN00068043,2025-03-06 09:09:27,P0161,S023,1,2.88,0.0,,2025-03-06 09:09:27
TXN00000787,2025-01-01 19:08:58,P0146,S016,1,1.79,0.0,,2025-01-01 19:08:58
TXN00073480,2025-03-10 19:38:51,P0065,S008,1,1.23,0.0,,2025-03-10 19:38:51
TXN00047963,2025-02-15 13:18:03,P0210,S001,1,11.92,0.0,,2025-02-15 13:18:03
TXN00115481,2025-04-17 19:08:08,P0084,S007,1,15.86,0.0,,2025-04-17 19:08:08
TXN00102681,2025-04-05 12:41:50,P0207,S006,1,13.67,0.0,,2025-04-05 12:41:50
TXN00062588,2025-03-01 21:59:24,P0096,S014,2,16.55,6.62,C019,2025-03-01 21:59:24
TXN00017917,2025-01-18 12:05:15,P0132,S009,2,12.34,0.0,,2025-01-18 12:05:15
TXN00028585,2025-01-28 17:50:25,P0041,S009,1,6.65,0.0,,2025-01-28 17:50:25
TXN00127821,2025-04-27 13:02:47,P0069,S010,1,10.48,0.0,,2025-04-27 13:02:47
TXN00006785,2025-01-07 13:39:19,P0139,S028,5,2.4,0.0,,2025-01-07 13:39:19
TXN00116609,2025-04-18 13:09:50,P0057,S026,1,11.92,0.0,,2025-04-18 13:09:50
TXN00017882,2025-01-18 18:15:20,P0187,S027,2,5.19,0.0,,2025-01-18 18:15:20
TXN00126463,2025-04-26 14:31:56,P0014,S008,3,6.82,0.0,,2025-04-26 14:31:56
TXN00069936,2025-03-08 17:23:03,P0068,S009,2,2.62,0.0,,2025-03-08 17:23:03
TXN00103934,2025-04-06 19:20:31,P0093,S008,3,4.78,1.18,,2025-04-06 19:20:31
TXN00086264,2025-03-22 20:53:42,P0038,S006,3,13.67,0.0,,2025-03-22 20:53:42
TXN00098086,2025-04-01 11:07:47,P0079,S022,1,5.3,0.0,,2025-04-01 11:07:47
TXN00077356,2025-03-14 13:34:05,P0048,S024,1,3.42,0.0,,2025-03-14 13:34:05
TXN00080421,2025-03-16 11:45:30,P0020,S008,2,7.94,0.0,,2025-03-16 11:45:30
TXN00026083,2025-01-26 20:50:43,P0146,S011,1,1.82,0.0,,2025-01-26 20:50:43
TXN00095383,2025-03-30 21:24:46,P0068,S024,1,2.57,0.09,,2025-03-30 21:24:46
TXN00037674,2025-02-06 13:38:02,P0172,S023,3,3.68,0.0,,2025-02-06 13:38:02
TXN00040826,2025-02-08 18:25:18,P0087,S027,1,12.45,0.0,,2025-02-08 18:25:18
TXN00100638,2025-04-04 10:28:48,P0096,S027,3,16.25,0.0,,2025-04-04 10:28:48
TXN00115337,2025-04-16 12:00:29,P0068,S024,1,2.49,0.0,,2025-04-16 12:00:29
TXN00012305,2025-01-12 13:12:39,P0213,S020,2,2.16,0.0,,2025-01-12 13:12:39
TXN00109015,2025-04-11 19:05:52,P0211,S006,2,13.11,0.0,,2025-04-11 19:05:52
TXN00016174,2025-01-17 19:53:24,P0069,S006,3,10.56,0.0,,2025-01-17 19:53:24
TXN00049508,2025-02-16 19:31:33,P0112,S023,1,10.91,0.0,,2025-02-16 19:31:33
TXN00022963,2025-01-23 13:41:21,P0003,S013,1,11.78,0.0,,2025-01-23 13:41:21
TXN00081800,2025-03-18 21:02:36,P0034,S010,2,8.69,0.0,,2025-03-18 21:02:36
TXN00129737,2025-04-28 13:12:18,P0161,S021,2,2.89,0.0,,2025-04-28 13:12:18
TXN00006836,2025-01-07 15:55:24,P0068,S027,2,2.52,0.0,,2025-01-07 15:55:24
TXN00019656,2025-01-19 12:46:20,P0016,S021,4,19.64,0.0,,2025-01-19 12:46:20
TXN00030904,2025-01-31 12:53:01,P0068,S014,3,2.54,0.0,,2025-01-31 12:53:01
TXN00037307,2025-02-05 18:35:01,P0138,S021,5,9.19,0.0,,2025-02-05 18:35:01
TXN00102355,2025-04-05 21:59:24,P0203,S008,2,7.17,0.0,,2025-04-05 21:59:24
TXN00035595,2025-02-03 12:48:37,P0189,S008,2,4.62,0.0,,2025-02-03 12:48:37
TXN00058867,2025-02-26 14:32:09,P0068,S009,2,2.57,2.06,C036,2025-02-26 14:32:09
TXN00060084,2025-02-27 18:03:53,P0068,S001,3,2.5,3.0,C036,2025-02-27 18:03:53
TXN00128835,2025-04-27 12:00:35,P0085,S008,2,8.17,0.0,,2025-04-27 12:00:35
TXN00038817,2025-02-07 19:05:57,P0008,S022,1,4.34,0.0,,2025-02-07 19:05:57
TXN00076776,2025-03-14 12:04:31,P0068,S006,2,2.51,0.0,,2025-03-14 12:04:31
TXN00119194,2025-04-19 20:48:05,P0046,S024,3,9.48,0.0,,2025-04-19 20:48:05
TXN00031728,2025-01-31 19:34:32,P0049,S008,1,10.45,0.0,,2025-01-31 19:34:32
TXN00031374,2025-01-31 19:18:36,P0064,S014,1,20.71,0.0,,2025-01-31 19:18:36
TXN00127625,2025-04-27 20:10:12,P0150,S015,2,14.61,0.0,,2025-04-27 20:10:12
TXN00078952,2025-03-15 12:18:10,P0150,S018,3,14.78,0.0,,2025-03-15 12:18:10
TXN00029527,2025-01-29 17:32:13,P0059,S018,5,18.66,14.0,C008,2025-01-29 17:32:13
TXN00045050,2025-02-13 17:22:37,P0150,S006,4,15.33,0.0,,2025-02-13 17:22:37
TXN00091832,2025-03-28 18:45:45,P0001,S006,1,11.46,0.0,,2025-03-28 18:45:45
TXN00090963,2025-03-27 19:01:37,P0068,S027,2,2.57,0.0,,2025-03-27 19:01:37
TXN00086296,2025-03-22 13:41:13,P0196,S023,1,4.28,0.0,,2025-03-22 13:41:13
TXN00104736,2025-04-06 19:42:56,P0146,S015,6,1.88,2.82,C034,2025-04-06 19:42:56
TXN00124025,2025-04-24 16:46:20,P0068,S004,3,2.49,0.0,,2025-04-24 16:46:20
TXN00013376,2025-01-13 12:08:21,P0150,S024,2,15.36,0.0,,2025-01-13 12:08:21
TXN00074017,2025-03-11 11:52:06,P0150,S011,2,14.69,0.0,,2025-03-11 11:52:06
TXN00021909,2025-01-22 17:30:33,P0059,S013,2,19.04,0.0,,2025-01-22 17:30:33
TXN00067605,2025-03-05 11:37:56,P0068,S006,2,2.53,2.02,C036,2025-03-05 11:37:56
TXN00126824,2025-04-26 12:35:16,P0217,S023,1,9.0,0.0,,2025-04-26 12:35:16
TXN00085722,2025-03-22 12:48:41,P0131,S028,3,2.09,0.0,,2025-03-22 12:48:41
TXN00125636,2025-04-25 17:09:53,P0003,S008,1,11.91,0.0,,2025-04-25 17:09:53
TXN00015834,2025-01-16 11:22:52,P0161,S022,1,2.96,0.0,,2025-01-16 11:22:52
TXN00119966,2025-04-20 21:59:24,P0068,S028,3,2.53,0.0,,2025-04-20 21:59:24
TXN00103353,2025-04-06 20:06:39,P0181,S010,2,1.13,0.0,,2025-04-06 20:06:39
TXN00098424,2025-04-01 13:26:16,P0149,S010,2,3.52,0.0,,2025-04-01 13:26:16
TXN00042408,2025-02-10 17:13:19,P0110,S006,2,3.87,0.0,,2025-02-10 17:13:19
TXN00088703,2025-03-24 20:34:41,P0109,S026,2,9.06,0.0,,2025-03-24 20:34:41
TXN00098173,2025-04-01 10:21:24,P0055,S007,3,8.77,0.0,,2025-04-01 10:21:24
TXN00089541,2025-03-25 11:54:32,P0053,S012,1,7.27,0.51,,2025-03-25 11:54:32
TXN00014993,2025-01-15 12:28:39,P0158,S006,1,2.93,0.0,,2025-01-15 12:28:39
TXN00110921,2025-04-12 12:20:21,P0061,S006,3,8.77,0.0,,2025-04-12 12:20:21
TXN00015865,2025-01-16 13:11:54,P0068,S011,1,2.49,0.0,,2025-01-16 13:11:54
TXN00117067,2025-04-18 13:49:01,P0171,S002,2,9.43,0.0,,2025-04-18 13:49:01
TXN00108132,2025-04-10 20:10:54,P0079,S022,2,5.51,0.38,,2025-04-10 20:10:54
TXN00089161,2025-03-25 21:59:24,P0102,S006,2,8.14,0.0,,2025-03-25 21:59:24
TXN00065936,2025-03-03 12:53:59,P0069,S015,2,10.89,1.92,,2025-03-03 12:53:59
TXN00089000,2025-03-24 10:14:56,P0146,S028,3,1.86,0.0,,2025-03-24 10:14:56
TXN00056863,2025-02-23 12:57:55,P0073,S014,2,6.69,0.0,,2025-02-23 12:57:55
TXN00080115,2025-03-16 16:36:06,P0156,S015,2,16.7,0.0,,2025-03-16 16:36:06
TXN00101572,2025-04-04 21:59:24,P0132,S011,1,12.48,0.7,,2025-04-04 21:59:24
TXN00093176,2025-03-29 18:05:32,P0071,S015,1,25.69,5.14,C013,2025-03-29 18:05:32
TXN00002224,2025-01-03 21:42:40,P0084,S028,2,16.28,0.0,,2025-01-03 21:42:40
TXN00029060,2025-01-29 18:41:44,P0164,S022,2,7.96,0.0,,2025-01-29 18:41:44
TXN00043872,2025-02-11 17:06:24,P0068,S009,2,2.59,0.0,,2025-02-11 17:06:24
TXN00068127,2025-03-06 13:40:35,P0193,S006,1,9.12,0.0,,2025-03-06 13:40:35
TXN00117409,2025-04-18 16:09:32,P0172,S015,3,3.77,2.26,C018,2025-04-18 16:09:32
TXN00032413,2025-02-01 09:56:28,P0171,S006,2,9.82,0.0,,2025-02-01 09:56:28
TXN00119200,2025-04-19 15:34:34,P0037,S027,2,17.97,0.0,,2025-04-19 15:34:34
TXN00016603,2025-01-17 15:28:24,P0193,S028,3,9.15,0.0,,2025-01-17 15:28:24
TXN00121105,2025-04-21 19:33:21,P0059,S006,1,18.63,0.0,,2025-04-21 19:33:21
TXN00040111,2025-02-08 21:31:38,P0058,S024,1,1.77,0.0,,2025-02-08 21:31:38
TXN00030892,2025-01-31 20:58:19,P0130,S008,2,13.07,0.0,,2025-01-31 20:58:19
TXN00123727,2025-04-24 10:17:58,P0068,S014,1,2.56,0.0,,2025-04-24 10:17:58
TXN00067004,2025-03-05 10:10:33,P0025,S013,2,1.45,0.0,,2025-03-05 10:10:33
TXN00024558,2025-01-25 21:59:24,P0146,S005,2,1.87,0.0,,2025-01-25 21:59:24
TXN00010777,2025-01-11 20:36:40,P0150,S010,3,14.65,0.0,,2025-01-11 20:36:40
TXN00006510,2025-01-07 13:52:54,P0123,S008,1,11.85,0.0,,2025-01-07 13:52:54
TXN00049961,2025-02-17 17:43:39,P0068,S008,2,2.49,0.0,,2025-02-17 17:43:39
TXN00078800,2025-03-15 18:01:51,P0193,S018,1,9.6,0.0,,2025-03-15 18:01:51
TXN00037804,2025-02-06 19:30:03,P0032,S008,2,8.78,0.0,,2025-02-06 19:30:03
TXN00105926,2025-04-08 20:38:02,P0161,S027,1,2.87,0.0,,2025-04-08 20:38:02
TXN00002260,2025-01-03 17:32:00,P0146,S018,1,1.83,0.0,,2025-01-03 17:32:00
TXN00055135,2025-02-22 15:21:52,P0150,S018,2,15.32,0.0,,2025-02-22 15:21:52
TXN00110664,2025-04-12 11:35:09,P0172,S027,2,3.7,0.0,,2025-04-12 11:35:09
TXN00082153,2025-03-18 13:57:51,P0146,S001,2,1.91,0.0,,2025-03-18 13:57:51
TXN00075298,2025-03-12 12:17:03,P0207,S022,5,13.79,27.58,C024,2025-03-12 12:17:03
TXN00039567,2025-02-08 14:56:32,P0150,S006,1,14.84,0.0,,2025-02-08 14:56:32
TXN00005211,2025-01-05 17:59:07,P0065,S001,2,1.2,0.0,,2025-01-05 17:59:07
TXN00010320,2025-01-11 19:17:05,P0049,S027,2,10.84,0.0,,2025-01-11 19:17:05
TXN00037703,2025-02-06 19:35:49,P0098,S026,4,15.67,0.0,,2025-02-06 19:35:49
TXN00086554,2025-03-22 19:17:04,P0145,S027,1,8.57,0.0,,2025-03-22 19:17:04
TXN00039480,2025-02-07 16:21:38,P0161,S006,1,2.87,0.0,,2025-02-07 16:21:38
TXN00121519,2025-04-21 10:16:28,P0172,S027,1,3.63,0.73,C018,2025-04-21 10:16:28
TXN00065891,2025-03-03 19:30:27,P0068,S022,2,2.52,2.02,C036,2025-03-03 19:30:27
TXN00043749,2025-02-11 13:35:31,P0187,S017,2,5.14,0.76,,2025-02-11 13:35:31
TXN00073596,2025-03-10 20:31:20,P0207,S011,1,13.62,5.45,C024,2025-03-10 20:31:20
